userid,age,gender,shopid,avg_rating,avg_price,clicked
1784,40,M,425,1,4,1
1784,33,M,122,4,4,0
1784,20,M,394,4,2,0
1784,63,M,488,0,4,0
1784,18,F,358,0,2,0
1784,54,M,489,3,1,1
1784,33,M,329,2,4,0
1784,37,M,366,1,1,1
1784,58,F,437,1,2,0
1784,18,M,411,4,2,1
1784,31,M,310,1,4,1
1786,60,M,247,1,4,1
1786,72,F,252,0,4,0
1786,42,M,382,4,4,0
1786,29,F,487,0,2,0
1786,54,F,114,0,2,1
1786,37,M,108,0,3,1
1786,75,M,237,1,1,0
1787,59,F,329,0,2,0
1787,63,M,283,3,2,0
1787,32,F,462,2,2,0
1787,66,F,342,0,1,1
1787,15,F,340,0,3,1
1787,70,M,441,1,4,1
1787,57,M,115,0,4,0
1787,67,M,465,2,2,0
1787,33,M,267,4,4,0
1787,75,M,117,3,4,1
1787,73,F,224,2,4,1
1787,29,M,175,2,2,0
1787,38,M,466,4,1,1
1787,12,M,264,4,2,0
1787,73,F,311,0,2,1
1788,48,M,461,0,4,1
1788,68,M,275,0,3,0
1788,67,M,269,2,2,0
1788,29,M,463,4,4,1
1788,63,M,113,0,4,0
1788,49,M,433,4,2,0
1788,40,F,319,1,2,0
1788,57,M,120,3,2,0
1788,27,M,120,4,4,1
1788,38,M,143,1,4,0
1788,75,M,258,1,3,0
1788,70,F,271,3,2,1
1788,67,M,496,1,2,1
1788,46,M,321,0,4,1
1788,49,M,179,1,4,1
1788,73,M,210,1,4,0
1788,19,F,457,0,3,1
1788,48,F,416,0,2,1
1790,22,F,113,2,4,1
1790,73,F,166,2,3,1
1790,45,M,114,0,2,0
1790,75,M,152,1,4,0
1790,55,M,317,3,3,0
1790,35,F,234,2,3,1
1790,59,M,500,0,4,0
1790,56,M,484,0,4,0
1790,36,F,121,1,2,0
1790,26,M,395,3,3,0
1790,13,F,192,3,2,0
1790,56,F,448,3,2,1
1790,26,F,492,0,2,0
1790,18,M,418,3,4,1
1790,21,F,470,3,3,1
1791,66,M,209,3,2,0
1791,74,F,457,0,4,0
1791,13,M,199,3,2,1
1791,32,F,311,3,2,0
1791,67,F,413,1,3,0
1791,48,F,344,4,3,0
1791,59,F,331,2,3,0
1791,43,F,129,4,3,0
1791,34,M,155,4,1,1
1791,32,M,122,3,2,1
1791,42,M,500,2,3,0
1791,29,F,109,4,1,1
1791,41,M,165,1,4,1
1791,61,F,279,1,3,0
1791,22,M,203,3,4,1
1791,16,F,200,1,4,0
1791,78,M,351,3,2,0
1791,31,M,317,0,3,1
1791,26,M,447,2,2,0
1792,16,F,347,4,2,1
1792,34,M,244,2,1,0
1792,44,F,269,1,4,0
1792,19,M,180,2,2,1
1792,38,F,382,2,4,0
1792,72,F,438,4,4,1
1792,61,F,116,1,2,1
1792,10,F,383,2,2,0
1792,33,M,114,3,2,0
1792,32,F,371,1,3,0
1793,62,F,476,3,4,0
1793,71,M,358,2,2,0
1793,29,F,402,3,3,1
1793,66,F,142,3,4,0
1793,14,M,343,1,4,0
1793,25,F,450,4,4,1
1793,53,M,211,2,4,0
1793,37,M,169,3,4,0
1793,29,M,330,2,4,0
1793,19,M,306,0,2,1
1793,63,F,414,4,4,1
1793,45,F,162,2,2,1
1795,39,F,488,0,1,1
1795,11,F,427,3,3,1
1795,35,F,239,0,2,1
1795,47,F,164,1,3,0
1795,73,F,128,1,4,1
1795,33,M,430,1,3,0
1795,52,F,336,3,4,1
1795,31,M,450,2,4,0
1795,43,M,493,3,3,1
1795,76,F,102,0,4,0
1795,69,F,353,4,4,1
1795,79,F,344,1,4,1
1795,21,M,241,1,2,0
1795,78,M,122,2,4,1
1795,54,M,452,0,3,1
1795,25,M,314,4,4,1
1795,28,M,115,4,3,1
1795,73,F,188,1,3,0
1796,16,F,449,3,3,1
1796,62,M,223,3,4,1
1796,19,M,202,4,4,0
1796,40,M,193,4,3,1
1796,74,F,152,0,1,1
1796,32,M,161,0,4,0
1796,78,M,471,2,4,0
1796,73,M,196,4,2,1
1796,63,M,332,4,4,1
1796,40,F,282,3,2,0
1796,40,M,404,2,2,1
1796,29,M,402,1,4,1
1796,14,F,202,3,2,0
1798,41,M,275,1,4,1
1798,65,F,330,2,4,0
1798,42,M,371,2,4,1
1798,79,F,320,1,3,1
1798,79,M,146,1,2,1
1798,12,M,187,3,3,0
1798,28,M,297,2,4,1
1798,56,M,190,1,2,1
1798,73,M,182,0,4,1
1798,16,M,375,1,2,0
1799,64,F,263,0,3,0
1799,27,M,316,3,3,0
1799,55,M,364,0,4,1
1799,24,F,252,4,2,1
1799,76,F,244,2,2,1
1799,47,M,214,2,3,1
1799,70,F,239,1,2,0
1800,45,M,250,1,3,0
1800,70,F,484,4,2,1
1800,10,F,491,3,4,0
1800,11,F,199,2,3,1
1800,43,M,191,4,2,1
1800,20,M,149,4,4,0
1800,37,F,391,2,4,0
1802,26,M,394,0,4,0
1802,58,F,233,4,2,0
1802,14,M,486,4,2,0
1802,48,F,339,4,2,0
1802,14,M,392,4,2,0
1802,23,F,484,1,4,1
1802,77,F,438,0,3,1
1802,27,M,416,2,4,1
1802,19,M,489,3,4,1
1802,68,F,205,0,4,0
1803,40,M,107,0,3,0
1803,12,F,457,4,2,1
1803,73,F,293,3,4,1
1803,64,F,329,2,2,1
1803,73,F,190,2,4,0
1803,16,F,417,0,4,0
1803,66,F,409,3,2,1
1803,21,M,203,1,2,1
1803,68,M,411,4,2,0
1803,30,F,322,2,4,1
1803,42,M,102,2,2,1
1804,68,F,113,4,3,0
1804,69,F,338,0,4,1
1804,37,M,180,2,2,0
1804,73,M,287,0,3,0
1804,67,M,430,0,4,0
1804,36,M,198,2,4,0
1804,61,F,492,1,2,1
1804,30,M,388,2,4,0
1804,35,M,111,3,2,0
1804,26,M,163,0,2,1
1804,71,M,353,4,4,0
1805,60,F,461,2,2,0
1805,10,F,259,2,3,1
1805,40,F,153,1,2,0
1805,52,M,239,2,1,0
1805,68,F,456,3,4,1
1805,31,M,240,1,2,1
1805,73,F,353,1,4,0
1805,58,F,142,2,2,1
1805,41,M,300,3,4,0
1805,15,F,376,0,3,1
1808,19,M,195,0,2,1
1808,43,M,238,0,4,0
1808,13,M,442,1,4,0
1808,52,M,406,2,2,1
1808,12,F,196,2,4,1
1808,13,M,326,2,2,0
1808,26,M,300,1,4,1
1809,55,M,141,1,4,1
1809,11,M,386,3,1,0
1809,35,M,310,3,4,1
1809,50,M,114,4,4,1
1809,27,M,212,4,1,1
1809,55,F,482,0,2,1
1809,78,F,164,0,2,1
1809,35,F,426,4,2,0
1809,50,F,249,0,1,1
1809,79,M,200,3,4,0
1810,35,F,221,0,2,1
1810,62,F,322,4,4,0
1810,64,F,388,4,3,0
1810,24,M,139,4,1,1
1810,27,F,295,4,4,0
1810,48,M,218,0,4,0
1810,24,F,283,4,1,0
1810,75,M,426,4,3,0
1810,58,F,423,3,2,0
1810,13,M,455,2,4,0
1810,43,M,328,2,3,1
1810,17,F,412,4,4,0
1811,16,M,199,0,4,0
1811,50,M,434,0,2,0
1811,50,F,307,4,3,1
1811,35,M,265,3,1,0
1811,49,F,360,0,3,0
1811,30,F,356,3,4,0
1811,36,F,243,4,2,1
1811,74,M,286,4,2,0
1811,46,M,213,0,4,0
1811,43,M,188,0,2,0
1811,63,F,332,4,2,1
1811,17,M,123,4,4,1
1811,66,F,494,0,3,1
1811,26,M,344,3,3,0
1811,64,F,482,4,2,0
1811,19,F,476,1,2,1
1811,18,F,139,2,2,0
1811,34,F,114,1,4,1
1813,40,F,263,3,1,0
1813,39,F,205,0,4,0
1813,78,M,268,2,1,1
1813,34,M,449,4,3,1
1813,47,F,107,3,2,1
1813,48,M,115,0,2,1
1813,70,F,132,0,4,0
1813,32,F,404,2,2,1
1813,32,F,162,2,3,1
1813,57,M,272,1,4,0
1813,44,F,431,0,4,0
1813,78,F,484,2,3,1
1813,66,F,480,4,3,0
1813,55,F,279,0,4,1
1813,56,F,302,0,3,1
1814,22,F,146,2,4,1
1814,53,M,462,4,4,1
1814,38,F,386,4,3,1
1814,51,M,448,1,1,0
1814,12,M,356,4,4,0
1814,61,M,231,1,3,0
1814,68,F,397,2,2,1
1814,49,F,147,3,4,0
1814,21,F,393,2,2,0
1814,64,M,486,2,4,0
1814,26,M,185,3,2,1
1814,59,F,359,2,4,0
1814,46,F,458,1,3,1
1814,21,F,322,3,1,1
1814,39,F,480,2,3,1
1814,23,F,172,4,1,1
1814,76,M,418,2,4,1
1814,61,M,133,3,3,1
1816,21,F,406,3,3,1
1816,27,F,253,0,4,1
1816,41,F,426,3,2,0
1816,67,F,113,4,4,0
1816,10,F,217,0,1,1
1816,52,F,379,3,2,1
1816,64,M,335,3,4,1
1816,49,F,474,3,4,0
1816,35,F,380,0,3,1
1816,20,M,222,1,1,1
1816,78,F,372,3,4,0
1816,53,F,346,3,2,1
1816,18,F,119,1,4,1
1816,25,F,167,2,2,1
1817,77,M,229,1,4,1
1817,28,F,394,3,2,0
1817,69,M,330,2,4,1
1817,24,F,275,3,2,0
1817,48,M,175,4,4,1
1817,11,M,141,3,4,0
1817,38,M,375,1,4,0
1817,72,M,454,2,3,1
1817,59,M,298,0,4,1
1817,76,F,417,0,2,0
1817,10,M,485,2,3,0
1817,40,M,442,0,4,1
1817,59,F,318,4,2,1
1821,75,M,132,2,4,1
1821,67,F,220,3,1,1
1821,61,F,221,1,3,0
1821,70,F,244,1,1,0
1821,60,M,101,0,2,0
1821,16,F,354,3,4,1
1821,28,M,147,4,2,0
1821,50,F,462,4,3,0
1821,34,F,486,1,3,0
1822,47,M,389,1,4,0
1822,23,M,391,4,2,0
1822,10,F,467,2,3,1
1822,63,M,315,0,4,1
1822,24,M,297,3,4,0
1822,63,F,375,2,3,0
1822,60,M,387,1,4,0
1822,52,M,179,2,2,0
1822,70,M,193,0,4,0
1822,47,F,341,4,3,1
1822,60,F,111,2,4,0
1822,52,M,339,4,4,0
1822,53,M,339,3,3,0
1822,49,M,400,4,4,1
1822,53,F,240,3,2,1
1822,64,F,274,3,2,0
1822,32,M,455,4,2,0
1823,79,F,456,0,4,0
1823,16,M,128,3,2,0
1823,76,M,496,2,3,1
1823,39,M,374,0,1,1
1823,17,M,297,3,1,1
1823,64,F,384,1,2,1
1823,27,M,458,4,4,0
1823,71,F,433,2,4,1
1823,54,M,387,2,4,1
1823,34,M,141,4,2,1
1823,53,M,487,2,2,0
1823,26,F,197,1,2,1
1824,34,F,217,4,3,0
1824,72,M,440,1,3,1
1824,33,M,177,3,2,1
1824,72,F,120,0,3,1
1824,14,F,203,0,2,1
1824,62,M,139,4,4,0
1825,44,F,236,2,3,0
1825,77,M,339,0,4,0
1825,29,M,357,0,3,1
1825,27,M,233,4,2,0
1825,68,M,266,0,3,1
1825,59,M,320,0,2,1
1825,12,M,332,1,4,0
1825,53,F,416,2,4,0
1825,65,F,488,1,3,1
1825,39,F,256,3,2,0
1825,28,F,388,3,2,0
1825,13,F,285,1,2,0
1825,77,F,453,3,4,1
1827,49,F,122,4,2,1
1827,46,F,423,1,4,1
1827,36,M,265,2,3,0
1827,66,F,256,1,2,0
1827,77,F,452,1,3,0
1827,68,F,338,3,2,0
1828,75,M,484,1,2,0
1828,45,M,347,4,4,0
1828,13,F,208,3,2,1
1828,72,M,183,4,2,0
1828,57,F,407,3,1,1
1828,31,F,246,0,2,1
1828,60,F,395,3,1,1
1828,61,M,303,1,2,1
1828,78,M,415,3,4,1
1828,73,F,311,0,4,0
1828,49,M,114,2,2,0
1828,62,F,488,0,3,0
1828,64,F,485,4,3,0
1828,54,M,496,0,3,0
1828,31,F,312,1,2,0
1829,58,F,462,3,2,0
1829,58,M,424,0,4,1
1829,78,F,467,4,4,0
1829,24,F,469,1,4,1
1829,10,F,264,1,4,0
1829,27,F,352,4,3,0
1829,36,F,204,3,4,1
1829,22,M,304,1,4,1
1829,51,M,143,2,2,1
1829,65,M,304,0,2,0
1829,36,M,250,0,3,1
1829,49,F,196,1,4,0
1830,75,M,213,4,4,0
1830,40,F,110,0,4,0
1830,28,F,406,4,4,1
1830,45,M,228,0,4,0
1830,51,M,261,1,3,0
1830,73,M,470,2,4,0
1831,10,F,232,1,4,0
1831,59,F,412,3,4,1
1831,68,M,414,1,4,0
1831,54,M,296,0,4,1
1831,43,F,283,0,4,0
1831,77,M,243,2,3,0
1831,65,F,204,1,4,0
1831,43,F,293,2,3,1
1831,71,M,171,2,3,0
1831,28,F,392,3,4,0
1831,52,F,136,1,4,0
1831,47,F,167,4,3,0
1831,31,F,355,2,2,0
1831,62,M,229,3,3,1
1832,54,M,155,3,4,0
1832,42,F,174,1,3,0
1832,49,M,215,2,1,1
1832,33,M,252,2,4,0
1832,37,M,235,4,4,0
1832,37,M,468,2,4,1
1832,36,M,333,0,4,0
1832,46,M,136,1,4,1
1832,54,F,280,4,2,1
1832,45,M,238,3,4,0
1832,20,F,376,1,4,1
1832,60,M,181,1,1,1
1832,49,F,255,0,4,0
1832,24,F,245,4,2,0
1832,77,F,245,3,4,0
1832,36,M,148,2,2,1
1832,29,M,284,3,2,1
1832,64,M,245,4,2,1
1832,61,F,401,3,2,1
1833,16,M,270,4,4,1
1833,65,F,229,4,3,1
1833,69,M,245,1,3,1
1833,29,M,193,0,4,1
1833,31,F,451,3,2,0
1833,53,F,343,1,2,0
1834,14,F,347,2,4,1
1834,46,M,332,2,2,0
1834,22,M,234,2,2,1
1834,61,M,349,2,2,1
1834,65,F,430,3,2,0
1834,44,M,393,4,3,0
1834,41,M,475,4,3,0
1834,24,F,349,4,4,1
1834,17,F,238,1,4,0
1834,10,M,500,1,3,0
1834,48,F,226,4,4,0
1834,40,F,429,1,2,0
1834,71,F,289,0,2,1
1834,48,M,107,4,3,1
1834,67,F,135,1,3,1
1835,49,M,239,4,3,1
1835,66,F,204,2,2,1
1835,11,F,451,1,3,0
1835,31,M,325,0,2,1
1835,64,M,258,0,2,1
1835,49,F,236,3,4,0
1835,13,F,178,1,2,0
1835,56,F,123,2,3,0
1836,37,F,322,3,4,0
1836,11,F,313,1,4,1
1836,65,F,329,4,3,0
1836,12,F,251,2,3,0
1836,33,M,286,2,2,1
1836,32,F,138,1,3,1
1836,43,F,156,2,4,0
1836,48,F,120,0,2,0
1836,13,F,484,2,4,1
1836,53,F,479,2,4,1
1836,44,F,409,3,2,0
1836,44,M,210,2,4,0
1836,49,F,104,0,2,0
1836,21,F,401,1,3,1
1836,18,M,470,2,4,0
1837,68,M,485,0,4,1
1837,26,M,286,4,2,0
1837,30,F,349,1,4,1
1837,11,F,215,0,2,1
1837,17,M,325,0,4,1
1837,42,F,283,2,4,0
1837,43,F,324,3,4,0
1837,72,M,387,4,4,0
1837,35,M,413,2,1,1
1837,45,F,442,1,4,0
1837,63,M,169,1,4,1
1837,30,F,188,4,2,1
1837,13,M,192,0,1,0
1837,78,M,333,2,2,1
1838,67,F,313,2,2,0
1838,51,F,187,1,1,1
1838,67,M,272,4,4,1
1838,45,F,232,0,4,1
1838,65,F,147,3,1,0
1838,77,F,462,0,2,0
1838,43,M,400,4,2,0
1838,53,F,106,1,4,0
1838,37,M,244,1,4,0
1838,16,M,272,1,4,1
1838,23,F,162,4,2,1
1838,63,F,172,0,4,0
1838,33,F,240,3,2,0
1838,26,F,115,0,2,0
1839,70,F,152,3,4,1
1839,62,M,317,4,2,1
1839,18,F,381,2,4,0
1839,47,M,112,4,4,0
1839,20,F,184,2,3,0
1839,78,F,427,4,2,0
1839,79,F,338,2,4,0
1839,47,F,415,4,3,0
1839,42,M,272,1,2,0
1839,55,F,477,2,2,0
1839,75,F,149,3,4,0
1839,17,F,209,2,3,1
1839,57,M,151,2,4,1
1839,67,F,126,3,2,1
1841,49,F,279,4,3,0
1841,78,F,113,2,3,0
1841,14,F,312,0,2,0
1841,40,M,374,0,4,0
1841,19,F,159,2,3,0
1841,14,M,410,2,1,1
1841,79,M,105,4,4,1
1841,73,M,159,4,4,1
1841,29,M,301,3,4,0
1843,34,M,495,1,2,1
1843,39,F,185,4,2,0
1843,33,M,243,0,3,0
1843,65,M,225,1,4,1
1843,78,F,303,2,2,0
1843,53,F,291,2,2,0
1843,49,M,123,2,1,0
1843,40,F,106,4,4,1
1843,59,F,183,4,4,1
1843,14,F,195,4,4,1
1843,11,M,153,2,3,0
1843,60,M,377,2,1,0
1843,40,M,337,0,4,0
1843,12,F,285,2,4,0
1843,75,M,123,4,3,0
1844,77,F,279,1,4,1
1844,57,F,120,0,3,1
1844,59,F,301,1,2,1
1844,14,M,401,2,2,1
1844,69,F,488,2,4,1
1844,67,F,281,4,2,1
1844,24,F,473,1,4,0
1844,13,M,257,0,2,1
1844,77,M,222,0,3,0
1844,75,F,467,2,2,0
1844,66,F,432,2,2,1
1844,15,F,499,3,3,0
1844,71,F,285,1,2,0
1844,62,F,484,1,2,1
1844,26,F,224,3,2,1
1844,58,M,423,3,2,1
1844,38,M,348,0,3,1
1844,71,F,270,1,2,1
1845,51,F,379,0,1,0
1845,66,M,143,1,3,0
1845,37,M,480,0,4,0
1845,43,M,499,0,3,0
1845,44,F,485,0,3,0
1845,66,F,125,1,4,0
1845,79,F,453,0,4,0
1845,10,M,182,0,4,0
1845,18,F,351,2,4,0
1845,64,F,321,3,4,1
1845,48,M,175,4,1,0
1846,40,F,489,3,4,0
1846,52,M,365,4,2,1
1846,73,F,498,1,4,0
1846,22,M,372,0,2,0
1846,50,M,213,4,2,1
1846,29,F,176,1,2,0
1846,45,M,218,0,4,1
1846,21,M,350,0,4,1
1846,12,M,165,0,2,0
1846,73,M,271,2,2,1
1846,29,F,211,1,4,0
1846,22,F,497,0,3,0
1846,22,M,180,4,3,0
1846,60,M,265,3,2,0
1846,61,M,339,0,2,1
1847,37,F,334,3,2,1
1847,61,M,416,3,4,1
1847,32,M,197,0,2,0
1847,25,M,471,4,4,0
1847,39,F,247,0,4,0
1847,10,M,313,1,4,1
1847,64,F,349,4,2,1
1847,53,M,400,2,3,0
1847,56,M,236,0,2,0
1847,59,F,344,3,4,0
1848,31,M,495,1,4,0
1848,74,M,384,2,4,1
1848,76,F,263,3,3,1
1848,20,F,306,2,2,0
1848,61,F,188,3,2,0
1848,43,M,233,4,4,1
1848,53,M,471,2,2,0
1849,63,F,268,3,4,1
1849,45,F,108,3,2,1
1849,47,M,293,3,3,1
1849,29,M,478,0,4,1
1849,23,F,453,1,4,0
1849,24,M,300,4,2,0
1849,65,M,190,4,3,1
1849,31,F,296,4,3,1
1849,30,F,380,3,2,1
1849,78,M,347,1,4,1
1849,17,M,126,0,2,1
1849,43,M,306,1,1,1
1849,36,F,238,4,4,0
1849,63,M,298,0,1,1
1849,23,M,255,4,4,0
1849,71,M,228,0,3,1
1849,26,F,498,2,4,1
1849,38,M,276,2,4,1
1851,16,F,316,1,3,1
1851,43,M,297,1,3,1
1851,22,F,144,2,4,1
1851,42,F,430,0,3,1
1851,39,F,374,4,4,0
1851,45,F,461,1,3,1
1851,10,M,380,1,2,0
1852,56,F,102,0,2,1
1852,49,M,183,4,4,0
1852,50,M,449,1,2,1
1852,25,M,427,0,2,0
1852,16,F,360,3,2,1
1852,44,F,226,4,2,1
1852,69,F,475,2,4,0
1852,72,M,373,0,4,0
1854,65,F,270,2,3,1
1854,31,F,173,3,4,1
1854,25,F,396,3,2,1
1854,62,M,272,0,4,0
1854,56,M,119,0,4,1
1854,21,F,137,1,2,0
1854,33,F,205,4,2,0
1854,69,F,218,0,3,0
1854,49,F,347,2,4,0
1854,71,M,196,4,1,0
1854,20,M,183,2,4,1
1854,46,F,299,2,2,0
1854,15,F,138,3,3,1
1854,28,M,437,3,3,1
1854,25,M,443,1,4,1
1854,33,M,481,1,3,0
1854,71,F,102,3,3,1
1854,76,F,308,1,4,1
1854,76,F,316,1,3,0
1855,36,F,221,3,3,1
1855,18,F,136,4,3,1
1855,29,M,485,1,2,0
1855,34,M,298,2,3,1
1855,48,F,148,2,3,1
1855,28,F,238,4,3,0
1855,60,F,422,3,3,0
1855,42,M,239,1,4,0
1855,38,F,203,3,2,0
1855,35,M,420,3,4,1
1855,76,F,262,1,2,1
1855,62,F,466,1,2,0
1855,56,F,440,0,3,1
1856,74,F,301,4,4,1
1856,31,F,390,1,1,0
1856,19,F,383,4,2,1
1856,40,F,352,2,4,0
1856,21,M,409,1,2,0
1856,56,M,476,2,4,1
1856,79,F,462,0,1,0
1856,60,F,119,0,2,1
1856,34,M,112,3,4,1
1856,38,F,348,2,4,1
1856,43,F,102,1,4,0
1856,23,M,355,2,4,1
1856,48,M,122,3,2,1
1856,27,F,182,4,4,0
1856,43,M,457,1,2,0
1856,38,M,403,4,4,0
1856,35,M,269,3,3,1
1858,32,F,264,0,3,0
1858,11,M,334,4,2,0
1858,36,F,374,1,2,1
1858,30,F,184,1,4,0
1858,15,F,245,3,3,0
1858,13,M,473,1,4,0
1858,28,M,433,1,1,0
1858,14,F,188,4,3,0
1858,31,M,344,0,4,1
1858,37,F,267,0,4,1
1858,18,F,300,2,4,1
1858,54,M,194,2,4,0
1858,42,M,343,3,3,1
1858,58,F,352,3,2,1
1859,67,M,470,2,1,0
1859,10,M,462,2,2,0
1859,39,M,431,2,2,0
1859,30,M,191,1,4,1
1859,76,F,367,1,4,1
1859,46,F,487,2,4,1
1859,25,F,193,3,2,1
1859,68,F,190,1,2,1
1859,53,M,255,1,3,0
1859,63,M,244,0,2,1
1859,58,F,361,3,2,0
1859,75,F,122,4,4,1
1859,57,M,258,2,2,1
1859,35,F,410,2,2,1
1859,22,M,168,0,2,1
1859,63,F,388,0,4,0
1859,15,M,414,2,2,1
1859,66,M,183,2,4,0
1859,21,M,119,1,4,1
1860,54,F,224,3,4,1
1860,15,F,444,4,3,0
1860,30,F,181,2,1,0
1860,73,M,421,2,1,0
1860,62,M,204,0,2,0
1860,40,F,347,3,3,0
1860,40,F,470,1,2,0
1860,54,F,282,0,1,0
1860,70,F,230,4,3,1
1860,18,F,222,2,2,0
1860,26,F,231,2,1,0
1860,77,M,313,1,2,1
1860,37,F,205,4,2,1
1860,61,M,127,0,2,1
1860,43,M,195,2,3,1
1861,69,F,405,0,4,0
1861,17,M,349,4,3,0
1861,51,F,483,0,2,1
1861,68,F,406,2,3,0
1861,70,M,342,0,2,0
1861,45,M,490,4,3,1
1861,11,F,359,3,4,1
1861,18,M,195,0,1,1
1861,29,F,242,4,2,0
1861,42,M,478,1,2,1
1861,15,M,123,3,2,0
1861,32,F,226,2,1,0
1861,64,F,363,3,3,0
1861,21,F,252,4,2,1
1861,22,M,411,4,3,0
1861,22,F,107,4,2,1
1861,53,M,379,1,2,1
1863,42,F,304,1,2,1
1863,63,M,308,0,3,1
1863,43,M,280,4,2,1
1863,24,M,209,2,2,1
1863,78,F,411,0,4,1
1863,72,M,107,2,2,1
1863,13,M,224,4,1,1
1863,28,F,292,0,3,0
1863,22,M,472,3,3,1
1863,31,M,377,1,2,1
1863,78,M,251,4,3,1
1863,43,M,171,4,4,1
1863,48,F,174,4,4,1
1863,42,F,495,4,4,1
1863,55,F,350,2,2,1
1863,40,M,494,4,4,0
1863,38,F,204,4,3,0
1864,16,F,364,3,2,1
1864,47,M,145,4,2,1
1864,51,M,484,1,3,1
1864,42,F,130,1,4,0
1864,19,M,243,1,2,1
1864,30,M,108,0,4,1
1864,44,F,425,1,4,0
1864,64,M,356,0,3,0
1864,78,F,377,0,4,0
1864,59,M,311,0,2,0
1864,52,F,461,1,4,0
1864,69,F,110,0,1,0
1864,47,M,403,4,3,1
1864,41,M,252,4,2,0
1864,52,M,116,2,2,1
1864,11,M,309,3,3,1
1866,71,F,185,4,3,1
1866,56,M,455,4,3,1
1866,41,F,142,2,4,1
1866,67,M,202,3,4,0
1866,77,F,236,2,4,1
1866,73,F,158,2,2,0
1866,51,M,497,4,2,1
1866,64,M,457,3,4,0
1866,38,M,117,0,4,1
1866,16,F,245,4,4,0
1866,17,F,215,4,2,0
1866,62,M,481,1,2,0
1866,26,F,422,2,2,0
1867,11,M,369,4,1,0
1867,12,M,490,2,2,0
1867,65,M,297,4,2,1
1867,47,M,152,1,3,0
1867,24,M,431,4,2,0
1867,63,F,477,2,3,0
1870,60,F,192,2,3,0
1870,54,F,237,3,3,1
1870,37,F,283,1,2,1
1870,41,M,361,2,2,1
1870,34,F,234,1,4,0
1870,13,F,408,2,2,1
1870,33,M,129,0,3,1
1870,16,M,112,0,4,1
1870,73,F,313,4,4,0
1870,29,M,165,0,3,0
1870,69,M,249,1,4,0
1870,22,M,187,3,2,1
1870,12,F,244,1,4,0
1870,71,M,392,2,2,0
1870,71,F,171,0,3,0
1870,55,M,392,2,3,0
1870,44,F,483,4,4,0
1870,56,F,394,3,4,0
1870,54,M,129,4,2,0
1872,73,M,114,1,3,1
1872,35,F,420,4,2,1
1872,44,F,184,0,2,1
1872,26,M,253,2,2,1
1872,16,M,366,4,1,0
1872,13,F,145,2,3,0
1872,50,F,492,1,2,0
1872,42,M,236,3,4,0
1872,24,F,470,0,2,1
1872,50,F,287,0,3,0
1872,75,M,143,2,3,1
1872,69,F,140,4,2,1
1872,55,F,459,4,4,1
1872,71,F,446,3,2,0
1873,54,M,246,2,2,1
1873,76,M,230,2,2,0
1873,54,M,187,3,4,0
1873,70,M,336,4,3,0
1873,21,M,342,0,4,1
1873,46,F,374,1,4,1
1873,37,F,375,2,2,1
1873,47,F,127,4,4,1
1873,48,F,493,3,2,1
1873,39,F,321,3,2,1
1873,56,M,413,4,4,0
1873,21,F,283,2,1,1
1874,29,F,314,4,4,1
1874,38,M,171,4,4,0
1874,39,F,379,2,2,0
1874,79,F,207,2,2,0
1874,11,M,229,4,2,1
1874,41,F,295,1,4,1
1874,37,F,380,3,2,1
1874,50,M,360,2,3,1
1874,67,M,178,1,4,1
1874,16,M,496,3,4,1
1874,52,M,453,0,2,1
1874,76,M,408,0,2,1
1874,20,M,261,3,2,0
1874,21,M,389,2,2,0
1876,14,M,222,4,2,0
1876,61,M,294,0,4,1
1876,14,F,232,3,1,1
1876,10,M,199,4,4,0
1876,62,M,141,3,3,0
1876,26,F,396,4,4,1
1876,40,F,316,0,2,1
1876,14,F,337,0,4,1
1876,36,F,441,3,4,0
1876,79,F,418,2,3,0
1876,19,F,485,3,4,0
1876,28,F,405,0,4,0
1877,44,M,183,4,4,0
1877,18,M,347,3,4,0
1877,48,M,430,1,3,1
1877,29,M,120,4,3,0
1877,32,M,143,0,2,0
1877,15,F,383,1,3,1
1877,38,F,353,1,2,1
1881,62,F,289,3,4,1
1881,41,F,198,3,3,1
1881,57,F,337,3,3,0
1881,35,M,444,0,2,1
1881,51,F,392,2,2,0
1881,41,F,381,4,3,1
1881,30,F,174,0,4,1
1881,30,F,336,4,3,0
1881,67,F,119,2,2,0
1881,54,M,128,0,2,1
1881,64,M,240,1,4,0
1881,60,M,377,2,2,0
1881,70,F,199,1,2,1
1881,20,M,370,2,4,1
1881,69,F,183,4,4,1
1881,10,F,230,1,2,0
1881,32,F,335,4,4,1
1881,37,M,273,2,3,0
1881,73,M,302,1,4,1
1882,74,M,128,1,2,1
1882,79,F,107,3,2,1
1882,65,F,310,1,2,0
1882,20,M,355,2,4,0
1882,30,F,172,1,2,0
1882,63,F,277,1,3,1
1882,51,M,256,1,4,0
1882,42,F,311,3,1,0
1882,11,F,129,2,2,0
1882,76,M,404,0,4,1
1882,72,M,118,0,3,1
1883,12,M,352,1,4,0
1883,44,F,337,4,4,0
1883,13,M,166,3,4,0
1883,73,M,102,4,3,0
1883,54,F,290,0,3,0
1883,16,M,428,3,4,1
1883,42,M,197,1,2,1
1883,51,M,341,2,1,0
1883,44,M,255,0,4,0
1883,52,F,144,2,2,1
1883,44,F,230,4,4,0
1883,73,F,260,2,3,0
1883,53,M,224,3,2,0
